1.2207e+05,10778,104,0,0,0,0,2053,4084,0,0,1.0613e+05,19314,9410,2087,0,1669,80400,16156,4353,449,1749,4665,6813,1707,4494,607,248,2942,0,75,0,0,84136,28458,4817,0,0,0,0,0,0,0,42,0
1.1331e+05,11035,207,0,0,0,0,2001,3674,0,0,1.1077e+05,18782,10023,2472,0,1748,89483,18010,4444,621,1110,6360,7483,1556,4467,489,157,2603,0,0,0,0,81782,29543,5042,0,51,0,0,0,0,49,0,0
1.1222e+05,9900,347,0,0,0,0,2744,4375,0,0,1.1005e+05,19007,11151,2184,0,1469,82404,17789,4518,583,1253,6004,6863,1653,5484,632,486,2813,0,0,0,0,88033,27770,5619,0,0,0,0,0,0,27,36,0
1.2076e+05,11572,0,0,0,0,0,1791,3006,0,0,99552,18138,10789,2110,0,1514,84956,16605,3677,897,1088,6184,5852,1569,4682,589,520,2672,0,59,0,0,82493,30015,5729,0,7,0,63,0,0,105,0,23
1.1424e+05,11516,101,0,0,0,0,2834,3481,0,0,1.0264e+05,20215,9509,2335,0,1360,88837,16560,3730,609,1181,5447,6455,1655,4372,697,107,2311,0,23,0,0,86559,29363,6023,0,0,0,0,0,69,59,75,0
1.1747e+05,11834,121,0,0,0,0,2379,4006,0,0,1.0334e+05,21171,9750,2015,0,1790,82082,16078,4980,555,1433,4647,5411,1641,3937,633,254,2097,0,34,0,0,86383,26527,5716,0,0,0,0,0,0,0,0,46
1.0714e+05,10720,57,0,0,0,0,2067,4128,0,0,1.0567e+05,19121,9676,2450,0,1607,91042,19340,4412,385,1281,6007,5864,1275,4279,431,397,2301,0,216,0,0,90687,29563,5532,0,63,0,0,0,0,0,0,0
1.191e+05,12409,124,0,0,0,0,2135,3877,0,0,1.0129e+05,19581,10339,2036,0,1356,80588,16645,4332,257,1680,4992,6180,1181,4552,545,531,2726,0,0,0,0,84975,29368,5805,0,107,0,0,0,0,0,59,0
1.1892e+05,12711,97,0,0,0,0,2045,3613,0,0,1.0114e+05,17501,9981,2220,0,1249,81389,16995,4255,512,1573,5716,6728,1041,3912,539,273,2515,0,0,0,0,86136,27060,5321,0,50,0,14,0,0,0,0,0
1.119e+05,11185,207,0,0,0,0,2274,3599,0,0,1.0664e+05,20251,10151,2211,0,1512,81733,17523,4105,521,1881,6469,5512,1367,4603,736,237,1610,0,32,0,0,89034,28966,5224,0,0,0,0,0,0,0,4,51
1.0886e+05,11310,206,0,0,0,0,2650,4692,0,0,1.0885e+05,19855,9464,2291,0,1653,84505,16209,3528,699,1203,5106,7182,1361,3905,500,233,2072,0,0,0,0,91126,26495,5459,0,0,0,0,0,0,0,0,10
1.0711e+05,10114,30,0,0,0,0,2527,3715,0,0,1.1268e+05,20632,9938,1632,0,1939,88216,19447,3870,379,1855,4924,6771,1505,4781,339,469,2540,0,3,0,0,83358,26961,4736,0,5,0,46,0,23,5,0,12
99755,10185,0,0,0,0,0,2315,3352,0,0,1.1912e+05,22728,10141,2129,0,1381,89769,20064,3761,508,1285,8247,8205,1375,5726,633,379,2295,0,0,0,0,85170,26183,4737,0,0,0,0,0,14,0,0,0
1.1729e+05,12225,0,0,0,0,0,2525,3465,0,0,1.0047e+05,18907,9594,2483,0,1708,82498,17339,4352,539,1573,5074,5395,1338,5413,293,134,2622,0,5,0,0,85345,27018,5629,0,53,0,0,0,0,22,16,0
1.0863e+05,11641,82,0,0,0,0,2135,3449,0,0,1.0573e+05,19664,10485,2518,0,1502,84957,15947,4535,337,1285,6593,6559,1403,4392,200,173,2188,0,0,0,0,88596,31037,6030,0,0,0,34,0,0,0,25,0
1.2869e+05,9339,39,0,0,0,0,1783,3577,0,0,93707,17290,9937,1940,0,1858,76873,14667,3390,242,1692,5428,5771,1303,3383,558,515,2188,0,0,0,0,82035,27041,4604,0,0,0,29,0,56,0,46,25
1.1952e+05,11757,56,0,0,0,0,2197,3225,0,0,1.0192e+05,20289,9087,2113,0,1625,81702,16915,4600,254,1784,6010,6442,1814,4564,703,192,2413,0,40,0,0,81299,28369,4545,0,55,0,0,0,0,35,0,39
1.115e+05,10717,132,0,0,0,0,2549,3707,0,0,1.0614e+05,18487,9787,1895,0,1602,82159,15819,4606,326,946,5266,5999,1912,3677,437,146,2152,0,0,0,0,88449,28500,5216,0,0,0,0,0,86,0,2,0
1.1466e+05,11929,66,0,0,0,0,1942,3478,0,0,1.0062e+05,21294,10367,1740,0,1319,84005,17295,4093,440,1566,5319,5204,878,4311,309,202,2488,0,6,0,0,87584,27372,5733,0,0,0,85,0,0,0,9,0
1.1283e+05,11440,306,0,0,0,0,2204,3749,0,0,1.0577e+05,19231,9763,1648,0,1309,78839,16059,4054,653,898,4899,4555,1328,3570,570,344,2004,0,0,0,0,88498,28027,5420,0,38,0,24,0,0,0,0,0
1.0723e+05,9696,46,0,0,0,0,2345,3531,0,0,1.0963e+05,20072,8544,2033,0,1646,85736,17093,4252,565,1372,5680,6913,2296,4467,607,528,2704,0,0,0,0,86827,26357,4982,0,6,0,0,0,42,66,17,0
1.0759e+05,9767,0,0,0,0,0,2040,3655,0,0,1.087e+05,21246,10090,2323,0,1189,87116,17507,4272,430,1332,5837,6451,1523,4918,578,162,2054,0,38,0,0,85472,27947,5075,0,0,0,0,0,63,0,0,0
1.208e+05,12271,22,0,0,0,0,2227,4091,0,0,99314,17112,9143,2005,0,1684,81031,16172,3942,357,1710,5162,6584,1056,4574,382,571,2180,0,0,0,0,81807,28011,5135,0,0,0,85,0,0,136,0,0
1.1463e+05,9692,112,0,0,0,0,1977,3458,0,0,1.022e+05,18021,9763,1905,0,1441,81782,17147,4511,398,1501,4759,6362,1332,3951,370,156,2191,0,0,0,0,88395,28430,5450,0,0,0,0,0,0,0,0,39
1.1556e+05,12647,65,0,0,0,0,2017,3415,0,0,99965,19904,10290,2151,0,1619,84119,16696,4236,385,1279,5985,6368,1175,3736,721,444,2046,0,25,0,0,86114,28253,6081,0,0,0,0,0,0,0,0,33
1.1834e+05,11614,74,0,0,0,0,2832,3289,0,0,1.016e+05,18264,9709,2434,0,2137,79284,15688,3640,726,1055,4714,5850,1342,3532,352,337,2506,0,40,0,0,85536,25382,5340,0,36,0,0,0,14,0,5,0
