3.345e+05,36084,156,0,0,0,0,6326,9536,0,0,1.6706e+05,27964,29770,6547,0,4081,81703,16748,12844,1510,6079,6994,7337,2750,3723,1662,767,6028,0,0,180,0,2.6756e+05,84676,16959,0,0,0,0,0,130,0,0,24
3.2151e+05,33466,129,0,0,0,0,5895,9668,0,0,1.6263e+05,28956,27249,7024,0,4458,82103,15995,12616,1450,5041,7737,7364,3313,3747,1609,1047,5867,0,0,631,0,2.7254e+05,81438,14927,0,0,0,0,0,34,0,0,81
3.1905e+05,33244,182,0,0,0,0,6012,9701,0,0,1.6416e+05,29999,29040,7635,0,5354,82363,16590,12665,1139,5499,6720,7206,3000,4827,1629,872,5472,0,0,494,0,2.581e+05,77716,14199,0,0,0,0,0,0,0,0,92
2.8967e+05,32524,279,0,0,0,0,6260,9884,0,0,1.782e+05,31013,30057,6890,0,4977,90303,17816,12796,1444,5227,7113,6966,2735,4816,1924,993,6596,0,0,287,0,2.9406e+05,90737,17857,0,0,0,0,0,0,0,64,115
2.9802e+05,32870,372,0,0,0,0,6056,8816,0,0,1.5175e+05,28493,27455,6656,0,4490,81338,15852,12388,1027,5587,6342,6621,3238,3416,1877,1095,5895,0,0,354,0,2.5009e+05,79067,14272,0,0,0,0,0,67,0,20,18
2.8368e+05,33117,128,0,0,0,0,6732,8284,0,0,1.5316e+05,29225,26339,7014,0,5105,84927,16017,12851,1089,5147,6946,7644,2768,3686,1863,809,5248,0,0,192,0,2.5592e+05,79576,16028,0,0,0,0,0,0,0,0,72
2.9673e+05,32642,125,0,0,0,0,4825,9513,0,0,1.5573e+05,29121,29573,6388,0,3920,75785,16055,11501,1316,5011,7341,7008,2899,3104,1482,751,6622,0,0,308,0,2.3063e+05,70727,14713,0,0,0,0,0,129,0,72,9
2.7497e+05,30286,143,0,0,0,0,5183,7301,0,0,1.5798e+05,28878,27619,7135,0,5846,81210,14602,12713,1383,5330,6037,6648,2943,3289,1559,749,5664,0,0,168,0,2.4707e+05,77185,13804,0,0,0,0,0,43,0,0,32
2.8713e+05,29750,30,0,0,0,0,6038,6819,0,0,1.4532e+05,25842,26498,5852,0,4435,75193,15109,13497,1131,4272,5990,6792,2503,2975,1546,653,6631,0,0,567,0,2.2738e+05,67921,14201,0,0,0,0,0,74,0,0,0
2.906e+05,28976,61,0,0,0,0,5212,6857,0,0,1.3935e+05,25131,23672,5874,0,4326,71795,15277,11637,1171,3948,5100,5448,2655,2957,1350,677,5307,0,0,250,0,2.267e+05,70589,13618,0,0,0,0,0,0,0,9,77
2.8766e+05,32575,219,0,0,0,0,5831,8219,0,0,1.4841e+05,25541,26453,6649,0,5135,72081,14255,12228,1485,4141,5627,6294,2537,4059,1688,842,5723,0,0,302,0,2.2246e+05,69244,14124,0,0,0,0,0,19,0,111,101
2.6274e+05,30571,132,0,0,0,0,6415,8475,0,0,1.5814e+05,31325,26568,7022,0,5530,73505,16613,13202,1031,5541,6340,6609,2333,3487,1917,1422,6111,0,0,351,0,2.4886e+05,76256,14062,0,0,0,0,0,19,0,0,0
2.7705e+05,28170,381,0,0,0,0,5057,8026,0,0,1.4224e+05,26568,23591,5839,0,4696,70901,14453,9783,722,4367,6764,6087,2744,3423,1913,829,4522,0,0,590,0,2.3031e+05,72007,12735,0,0,0,0,0,24,0,81,44
2.6227e+05,29826,239,0,0,0,0,4434,7474,0,0,1.4249e+05,25908,27952,6901,0,4608,75480,15618,12521,1014,5299,6870,5413,2752,3994,1601,1081,6826,0,0,611,0,2.2522e+05,73286,14632,0,0,0,0,0,19,0,1,24
2.4412e+05,34970,342,0,0,0,0,6218,10327,0,0,1.6088e+05,29890,32523,8860,0,4358,81900,15534,12844,1313,5385,6549,6593,3249,3086,1734,840,7638,0,0,502,0,2.3332e+05,73989,14913,0,0,0,0,0,32,0,66,5
2.4952e+05,29176,127,0,0,0,0,5121,6833,0,0,1.3237e+05,26132,24790,5586,0,4280,68309,12796,11416,1232,4399,4994,5939,2221,2628,1337,840,4975,0,0,365,0,2.2021e+05,67121,13253,0,0,0,0,0,0,0,64,0
2.5191e+05,25865,84,0,0,0,0,5360,7902,0,0,1.2734e+05,23255,22114,5149,0,3635,67542,13829,10968,1100,4478,5306,6128,1818,3120,936,674,4646,0,0,389,0,2.1455e+05,68853,13781,0,0,0,0,0,48,0,13,0
2.4365e+05,27041,163,0,0,0,0,4309,7245,0,0,1.3493e+05,23135,23074,5919,0,4731,67559,14832,11814,989,5148,5935,5484,2449,2996,1619,848,5321,0,0,441,0,2.1994e+05,72147,12492,0,0,0,0,0,0,0,46,63
2.4522e+05,28352,93,0,0,0,0,4809,7487,0,0,1.3675e+05,23058,22606,4741,0,3611,65231,13471,11175,999,4405,6219,5271,2336,3755,1473,925,5794,0,0,235,0,2.1345e+05,66140,12699,0,0,0,0,0,19,0,9,20
2.5692e+05,25651,258,0,0,0,0,4205,5951,0,0,1.2547e+05,22433,23937,6006,0,3851,66461,12777,10602,902,3811,5102,5014,2029,3091,1142,784,4859,0,0,404,0,1.9457e+05,60242,13117,0,0,0,0,0,2,0,19,0
2.4191e+05,30547,298,0,0,0,0,4468,8382,0,0,1.361e+05,25258,27396,6644,0,3933,66272,13798,9935,972,3641,5969,4987,2408,3154,1531,712,6329,0,0,535,0,2.0872e+05,63444,11600,0,0,0,0,0,0,0,82,44
2.3844e+05,27378,128,0,0,0,0,4236,6313,0,0,1.3708e+05,24221,24504,5475,0,4349,68795,13062,11231,1158,4419,5640,5081,2367,3265,1695,1038,5051,0,0,333,0,2.082e+05,63700,13122,0,0,0,0,0,0,0,24,0
2.6016e+05,27246,157,0,0,0,0,5401,6168,0,0,1.1708e+05,23243,21820,4740,0,3671,60031,12777,9461,900,4001,4562,5422,1482,2743,1152,314,4086,0,0,270,0,1.8598e+05,59792,11942,0,0,0,0,0,87,0,0,0
2.3874e+05,28586,103,0,0,0,0,3948,6576,0,0,1.3355e+05,25717,26322,6264,0,4292,65413,13407,11857,1570,4021,5124,5141,2295,3259,1433,888,6746,0,0,318,0,2.0169e+05,64474,12416,0,0,0,0,0,33,0,37,0
2.3249e+05,26429,238,0,0,0,0,3992,7727,0,0,1.4046e+05,24619,22737,5482,0,4321,67580,13007,10677,1044,4101,5861,6454,2436,2737,1248,726,5586,0,0,326,0,2.0812e+05,65955,12625,0,0,0,0,0,28,0,0,0
2.493e+05,23581,185,0,0,0,0,5067,5321,0,0,1.2246e+05,21554,21068,5497,0,3751,65261,12986,10592,968,3817,4668,5775,2165,3327,1058,724,5326,0,0,380,0,1.9146e+05,58530,11248,0,0,0,0,0,164,0,30,24
