3676,167,7365,0,0,0,62860,0,2.7248e+05,0,0,5276,997,475,216,0,3459,6057,1225,436,17468,142,1097,964,0,529,218,178,121,26152,48205,14706,54,15118,4445,17470,0,11848,0,13714,6420,16177,10769,18667,11883
2810,196,8031,0,0,0,62288,0,2.4804e+05,0,0,4479,715,285,281,0,2780,4419,652,668,13043,335,1017,1053,0,771,114,73,154,11734,40861,11685,101,13906,4025,15905,0,8314,0,14117,6280,12639,9373,13662,8372
1609,174,7764,0,0,0,59192,0,2.3985e+05,0,0,3812,520,159,361,0,2025,4255,837,504,13751,572,761,552,0,325,164,117,33,9741,37136,11733,78,11264,3859,13563,0,9439,0,13154,6350,14151,10728,16572,9464
3083,75,8249,0,0,0,59621,0,2.1996e+05,0,0,4383,1011,304,610,0,2396,3777,805,861,8338,489,716,786,0,827,380,179,70,4866,33711,9796,0,15348,5220,10554,0,12114,0,18913,8683,17394,15362,22725,14835
2323,446,7996,0,0,0,52235,0,2.0758e+05,0,0,5019,1090,437,388,0,4407,5270,884,663,18528,292,984,780,0,519,364,92,131,22128,51888,15182,58,17770,5537,20098,0,16872,0,24521,11680,24336,17719,37091,22036
3646,247,6438,0,0,0,52922,0,2.1385e+05,0,0,6634,676,292,324,0,2750,5792,1333,382,14860,71,1225,833,0,680,21,56,231,17513,36773,10958,94,14769,5100,11556,0,11314,0,13689,5417,14340,10993,17963,12244
2876,307,10047,0,0,0,49159,0,2.0281e+05,0,0,4393,508,216,668,0,2360,4783,711,465,12065,422,829,1090,0,543,73,349,194,8622,32881,8975,145,12999,4640,11056,0,10511,0,15150,8192,15242,11459,19563,11618
1942,218,11085,0,0,0,47738,0,1.9938e+05,0,0,5030,833,239,374,0,1817,4136,752,1085,5644,412,971,1092,0,862,270,161,95,3869,31937,9396,43,16786,5248,8575,0,10772,0,18952,8788,17455,15296,27080,18650
2614,363,8329,0,0,0,48637,0,1.9769e+05,0,0,4798,502,496,381,0,2321,5109,1105,866,14413,346,586,766,0,524,192,103,332,18245,40591,11874,24,15255,4691,13490,0,10496,0,11039,6677,11402,9350,13487,9823
1451,347,10886,0,0,0,47763,0,1.9534e+05,0,0,4628,834,406,322,0,1666,3472,394,914,9622,579,908,582,0,691,174,142,170,6501,33083,9963,33,14862,5194,10709,0,12716,0,16774,7755,19188,13842,24661,15783
3039,350,17683,0,0,0,47259,0,1.9766e+05,0,0,2979,624,323,208,0,1218,4031,724,862,7342,421,731,679,0,407,123,121,94,11230,22856,7828,0,22345,8167,9492,0,5528,0,6523,2541,5513,4982,6432,4401
4614,692,6108,0,0,0,47217,0,1.9813e+05,0,0,11177,2270,808,415,0,4166,8893,1941,696,7714,464,1057,1063,0,1038,180,163,371,5644,16441,5767,80,11141,4002,7946,0,3098,0,4678,2064,4194,4335,8888,6281
2273,434,6791,0,0,0,44258,0,1.8878e+05,0,0,4585,710,311,414,0,2545,4257,845,1226,15627,631,473,952,0,785,261,249,90,12837,39228,12052,93,12537,4609,13358,0,10527,0,13258,5644,13366,10378,16370,11685
2243,424,5220,0,0,0,46651,0,1.8845e+05,0,0,3210,685,143,230,0,2178,4935,1094,493,10500,359,433,564,0,521,183,46,88,11238,33209,10423,47,9782,2426,10386,0,7907,0,16367,6667,12944,10234,19062,14306
3638,298,9503,0,0,0,44017,0,1.7847e+05,0,0,5295,902,318,688,0,3053,5403,1094,809,16174,623,1530,950,0,1109,358,245,245,15802,52488,15408,0,13870,5142,20399,0,12150,0,16151,7776,17485,12005,21822,14097
3119,263,7366,0,0,0,45886,0,1.8165e+05,0,0,6370,909,276,586,0,3255,5602,912,1068,15533,397,986,1043,0,341,278,70,121,14268,42054,11992,95,12470,4395,14419,0,10124,0,13485,6613,14270,10828,17461,11427
3416,588,7627,0,0,0,44986,0,1.8201e+05,0,0,4881,822,606,292,0,2480,4702,522,850,12319,437,1045,933,0,916,162,112,0,12462,37207,9845,134,12922,4532,13179,0,8525,0,12537,6313,14130,8198,16989,9941
2521,312,5876,0,0,0,45282,0,1.8205e+05,0,0,5395,1173,406,393,0,1605,4352,969,346,7735,224,793,485,0,619,132,208,172,5948,19661,6411,81,12443,4251,6261,0,7221,0,11755,6158,12642,8865,25431,16427
2497,358,4757,0,0,0,45587,0,1.8155e+05,0,0,5041,1112,416,251,0,2526,4946,933,347,8681,422,979,1140,0,703,323,165,57,11363,36971,10309,187,10692,3723,14453,0,6260,0,7905,2935,7759,6177,9369,6098
2403,389,9840,0,0,0,40216,0,1.7087e+05,0,0,3855,670,68,541,0,2158,3109,784,862,7540,630,600,804,0,786,283,82,87,3960,31404,8741,0,16474,5944,9005,0,13413,0,18898,9929,20024,16684,28518,17928
2484,110,8202,0,0,0,44641,0,1.6926e+05,0,0,5860,946,355,340,0,2299,5212,1189,1092,12316,442,1095,1151,0,714,304,103,92,11930,39327,12470,20,16959,5741,16248,0,9943,0,11653,5594,12863,10477,16875,10133
1783,255,12879,0,0,0,42131,0,1.707e+05,0,0,4549,1076,284,393,0,1920,4026,727,850,9547,550,766,791,0,465,105,166,38,16042,43461,11218,99,19230,6028,17830,0,8191,0,8532,4106,9666,6818,11645,7119
2695,441,7470,0,0,0,38442,0,1.6002e+05,0,0,5454,687,481,303,0,3121,5376,1221,724,17868,475,750,958,0,592,273,63,51,17405,43649,13125,54,13393,5261,14052,0,15416,0,23074,11005,22349,15986,35706,22567
2514,535,4922,0,0,0,41643,0,1.6244e+05,0,0,5882,1333,298,544,0,3413,6398,1237,806,15117,419,714,840,0,610,111,79,39,14591,42556,12555,175,11715,4049,12771,0,11603,0,22051,9407,19022,14462,31411,19027
